username,tr,rank,glicko,rd,apm,pps,vs
ssfroggo,3111.704689741834,c+,1009.9450950045118,87.43661877005222,12.99,0.69,24.92
bede92360,3110.3043039992403,c+,1012.1900788004501,65.12512479087927,11.39,0.88,23.69
sujack,3110.2250967264918,c+,1002.0199448589249,95.59318289840928,12.52,1.12,27.56
jerjian11,3109.6774177584093,c+,1010.8729323280688,90.93460072896657,11.27,0.65,22.86
shannexl,3109.327775354346,c+,1011.1393511227584,68.00495451584715,14.4,0.89,27.63
slimesamurai,3108.5070385425597,c+,1275.1799407928688,86.77557377902305,15.32,1.04,35.2
guinomio7075,3108.4425035248214,c+,1011.8134065922495,94.64808914891391,11.46,0.86,22.93
m4theus,3108.1368729016613,c+,1013.2531622412691,63.12936203164643,14.8,0.94,26.75
justplayinagain1,3107.699112402097,c+,1012.5087885138238,63.26726228718231,14.25,0.9,29.37
qian2,3107.4879835162737,c+,1012.8462258867957,62.16017257483178,12.82,0.92,27.38
z7p,3107.481505025559,c+,1005.6412459966015,83.96312858637249,8.93,1.06,18.59
tone12345,3106.3852356755688,c+,1009.87151640495,73.86916932416973,12.13,0.8,27.27
kbh_mitch,3106.2842554971135,c+,1067.3049809144306,70.5742906389378,9.62,0.8,24.48
ladudejustin,3105.876112462408,c+,1251.0435174258328,91.6004541311782,14.21,0.89,30.12
jamespp,3105.8365117496496,c+,1012.3358288761499,63.16700325917882,13.34,0.91,25.77
ulhsusy,3105.7084798136602,c+,1012.9712546074877,61.172902691354075,13.17,0.71,27.97
cocoa_1123,3104.9603698051287,c+,1125.8777716112413,73.57469339872542,20.84,0.81,37.53
jacky456,3104.8367924578615,c+,1010.5973432516184,68.14075088171681,11.98,1.08,23.95
shinjikinnie1,3104.5726925543713,c+,1011.5518202454759,73.13953912955272,10,1.04,21.43
ppap12,3103.331192450543,c+,1086.3536430837341,71.30830606719475,10.4,0.7,23.22
cylindertheshape,3103.0599495546307,c+,1003.5104312832302,88.8199273183882,10.95,0.99,24.25
ambuhuh,3102.877879329039,c+,1144.8638023720482,84.76874697658491,13.36,1.09,28.74
dangertits,3102.5687785031423,c+,1124.7050492361486,85.27122116489548,15.12,1.2,29.65
1am1nsane,3102.1991904876945,c+,1012.0911262050508,68.68534242199622,11.38,0.93,24.49
mitsuu_8410,3102.0090827517834,c+,1346.112700569106,99.9,13.15,0.77,30.93
kain00,3101.1663941574275,c+,1001.7274848710189,93.44996519589493,12.3,0.71,24.08
gabrielz1912,3100.2113252962827,c+,1012.2851015646806,61.41668912759206,10.67,0.77,24.44
duybui,3099.6001265059012,c+,1004.8460120768523,90.70132196183022,13.17,1.01,25.49
arnetj,3099.206966560831,c+,1048.2529467526688,81.17478878684699,9.6,0.73,22.08
zg26,3098.6477293835414,c+,1005.065876000963,82.72799486210664,11.4,0.8,25.16
cantdontvip,3097.643227790953,c+,1010.509883644796,94.97754688655498,11.52,0.89,23.33
tsunami0114,3097.017982982166,c+,1059.963576123932,92.10514915163535,9.85,0.75,24.01
_kharrain,3096.8862643308344,c+,1011.7670543135873,90.8783239033832,10.16,0.69,23.65
yukki2011,3096.4541205717283,c+,1011.0543477492981,85.91328893082573,17.12,0.69,32.39
krugerak,3096.26342450994,c+,1006.5851943822971,77.3848569686699,14.57,0.92,29.85
nixvelli,3096.200482491883,c+,1273.0116445597644,99.78526249370962,13.59,0.81,29.37
drunkin,3096.1839152876128,c+,1027.9543075747097,69.98512694191344,16.78,0.89,31.3
vettafaen,3095.6936180305615,c+,1004.5200149128449,83.36696017900016,15.41,0.91,29.23
chubby_goguma,3095.601516054365,c+,1007.1762447479614,91.38644692115136,13.19,0.77,25.41
huanghuman,3095.4108758315206,c+,1119.6454386393643,94.1902018177,14.06,0.89,32.14
shoronpopo,3095.3274263043504,c+,1006.0472712351763,82.68389785846257,11.5,0.78,24.38
givemeyourkale,3095.183483975926,c+,1046.9315942516798,77.10547662678056,12.63,0.96,26.16
the_undefeated,3094.996005700243,c+,1011.8313140499806,93.0403266531126,7.82,0.66,18.86
kinginaaaaaa,3094.5558162151024,c+,1010.6559562522779,64.48765615670486,7.56,0.77,17.17
zmanmitch,3093.8721766098793,c+,1008.8042038399674,69.88866676542735,13.85,0.86,29.94
lolekkekek,3093.671612795377,c+,1124.9599179887114,74.73196721229591,11.7,0.79,25.67
sourhead,3093.419436906986,c+,1026.54664142852,73.46070754055793,9.79,1.11,22.33
hong123456,3093.386208046582,c+,1011.5570892995404,61.33508097653327,10.93,0.75,22.01
gudongu,3093.3709322165837,c+,1011.2034738353982,67.41287605953167,15.25,1.01,31.92
janne-09,3092.986628291819,c+,1011.5408720727698,61.24926067169728,14.49,1.16,27.59
smallcokman,3092.9782696859193,c+,1104.5340457772306,73.53823823980512,13.69,0.89,28.25
ixwanderer,3092.353825217578,c+,1011.4482846948549,80.31836540144371,10.08,0.7,21.95
xaaaa,3092.207847759277,c+,1011.5752425449734,96.87972249802615,11.42,0.89,24.44
sang11835,3090.6391561934893,c+,1003.8053864564185,83.80371693411982,9.99,0.88,19.82
birdiex,3090.071113147702,c+,1000.0566827582905,94.67142693560736,10.63,0.78,23.46
keizima,3089.7048200513373,c+,1043.6135004458802,87.00813063013483,11.42,0.92,24.2
harife,3089.3026538265267,c+,1206.5358553555016,93.12291238730805,13.96,0.83,29.2
albertorojo,3089.220540043511,c+,1011.142830017608,92.19125268239092,9.45,0.68,19.43
cool_username_2,3089.2050675603437,c+,1161.5829162617583,96.98071175128273,13.94,0.86,30.75
ariane45391,3088.6594465627472,c+,1120.407977503852,96.59429419786909,11.98,0.92,27.29
bruhbaby,3088.4926252300293,c+,1009.3107262491753,67.53506815466471,10.69,0.77,22.64
marima,3088.491113011186,c+,1010.039516075235,64.31562067501943,14.47,0.89,30.45
izastar,3088.4630859665594,c+,1009.2592881282246,82.68144780189007,13.76,0.82,28.31
nimu2w,3088.399127313393,c+,1227.8913051953612,89.57998317662374,15,0.97,33.22
ommygmfu,3088.1130940812914,c+,1007.9003952773749,70.68247813195798,13.66,0.85,26.49
liap,3088.080598767337,c+,1004.076303372241,86.14271229768458,8.84,0.88,19.67
josue2304,3087.684138484806,c+,1004.2876942482219,83.3805495015046,12.94,0.8,28.12
alianna,3087.610484786571,c+,1009.2263358101396,72.49341187493197,12.59,1.02,24.63
alexkai,3087.5995869243866,c+,1008.6346516284202,68.28612285477398,9.22,0.72,21.44
dalcose,3086.3579834090037,c+,1009.8411430022402,67.19821102556719,11.84,1.13,23.29
camibot,3085.900305348375,c+,1004.9295287679145,78.86789770753836,11.54,0.7,27.09
_kamea,3085.50847342058,c+,1295.8117298318298,95.09789879808484,10.16,0.76,21.84
megnzu,3084.9007672683415,c+,1007.7907490481264,69.93080363823051,10.22,0.89,22.17
themihunter,3084.6927981670874,c+,1101.3494211690356,95.25146300742409,11.89,0.76,24.18
ily_adriana,3084.1721929502,c+,1010.6206062690012,61.07696627258883,15,0.92,29.79
snowbsy,3084.1589103250344,c+,1206.6829105071574,78.95217852517506,18.68,0.84,35.17
yerdz,3084.0786546454315,c+,1125.1406646548958,93.19632208487033,15.24,0.99,28.38
iannamagiii,3083.9131784220103,c+,1008.9349189469206,88.12897433382811,8.13,0.93,16.84
2lanre,3082.78838744696,c+,1007.9331322101615,70.78721578886505,9.45,0.86,19.9
suntecs0n,3082.6940922047097,c+,1008.9031965112531,70.8130539043026,11.88,0.89,24.25
ryuseii,3081.939355165497,c+,1003.2483344169952,83.55073630225579,9.23,0.95,19.63
tongsampah1321,3081.4436324955127,c+,1008.1666949059891,67.62559706817314,12.87,0.87,27.14
st1n3,3081.1509864221534,c+,999.7101727213259,94.72571380459112,10.87,0.73,23.53
roraru,3081.1459676410723,c+,1010.3077015475235,63.00705296503796,11.58,0.76,25.32
eyokol,3080.205294424206,c+,1006.0572330806624,79.57514540096909,9.97,0.81,21.3
2822676879,3078.8163222437624,c+,1008.3839272970705,66.07851152909656,11.49,0.84,23.23
dvxvxvxcvcv,3078.719566989957,c+,1083.779463743465,95.36893789507947,8.04,0.77,20.02
marimoon_,3078.637545282141,c+,1006.632314823816,94.31617604048046,8.93,0.88,19.08
dribls3,3078.576435734291,c+,1007.7094898802059,89.04184504005045,10.58,0.69,23.64
k1llahgoose,3077.9900586609,c+,1123.5300862147317,73.1592040432432,14.43,0.87,31.88
rxongeris___,3077.698024337095,c+,1008.4747461990471,87.42439637559667,12.81,0.83,27.92
jayk1,3077.3499809008385,c+,1009.5352361398446,73.07838629685078,15.17,0.9,27.94
y2won2,3076.7119580206313,c+,1009.7238945999077,64.28612225028826,14.3,0.73,26.24
jessmol,3076.643717147847,c+,1003.7890912517034,79.16810528244059,13.13,0.93,27.51
yburto_1212,3076.400395934764,c+,1009.5975092994911,61.56622340667808,10.14,0.72,22.63
ulsanjjang,3076.258594395727,c+,1008.6026053285049,80.54860513388523,10.8,1.01,20.11
abc971210,3076.155782491251,c+,1009.6938198375301,61.18919683314343,12.1,0.95,23.39
x-para-x,3076.0988907549963,c+,1005.1304390912078,97.97568179345286,10.59,0.74,22.27
skepia,3075.6788937892984,c+,1009.7438750737501,60.874456168131545,14.13,0.85,27.42
jayskie,3075.1365246975442,c+,1009.535689679431,61.3260167273683,13.93,0.9,25.97
pisces_iscariot,3074.918379838213,c+,1007.2216177536951,68.28218491098049,11.11,0.73,23.76
_marine_,3074.5323791723654,c+,1008.4090594986295,67.5522658149582,18.43,0.77,35.15
guaximum,3074.424017346182,c+,1004.1244065171358,79.42290083629346,22.06,1.16,40.9
jan-32,3073.7795280089563,c+,1003.9894514980922,77.60949068915116,9.71,0.72,20.43
trollingmasters,3073.720800299403,c+,1008.7630544923768,63.2007498779477,20.93,0.74,37.03
anamuunara,3073.6395638859317,c+,1055.3817617220939,98.93654549545005,13.37,0.91,28.19
gelithegoat,3072.9740071624024,c+,1005.169588016029,73.80702303520428,16.63,1.07,32.88
maja1218,3072.800314378094,c+,1007.65359313152,66.25853550126459,11.65,1.19,23.38
ryuki1227,3072.673445567401,c+,1009.1241184276998,61.74567253394484,13.02,0.94,25.46
princekiel28,3072.6617696599055,c+,1009.0245618282975,88.04517826901724,11.37,0.73,25.14
treiser,3072.508300564057,c+,1009.2413409381097,61.332147647402834,10.1,1.04,22.61
valorantplatinum,3072.454108778207,c+,1026.6622715133267,65.86494429740688,20.33,0.97,36.37
soyombo,3072.0124157209375,c+,1009.1403865914132,97.47174626944731,12.15,0.79,25
reedandbamboo,3071.5010886456334,c+,1007.2873549399305,66.92834135214504,8.4,0.9,20.07
pescados,3070.951605888468,c+,1009.0376972423177,61.424826376450035,10.89,0.9,23.61
mitocami,3070.7150526019755,c+,1005.8866590655387,70.89102739801125,12.82,0.84,24.55
spurr,3069.3156754054753,c+,1271.7991784405654,95.15704960699622,15.7,0.98,34.33
ga-alchemy,3069.251910690763,c+,1007.464068797336,71.63218423526166,12.01,0.97,22.82
padoryi,3069.0629692976318,c+,1007.2726435872079,67.14816975097592,16.55,0.77,31.11
juanse1111,3068.8757640260965,c+,1008.4207720716176,87.5995481099639,12.18,0.87,23.66
seidon,3067.829639365116,c+,1005.4425169221765,90.2541953530128,9.22,0.68,21.76
paidboba_fett,3067.751286019435,c+,1005.2728957354275,71.73763656216629,11.01,0.89,23.1
exatera,3067.6512013047864,c+,1060.9318853839836,92.31961560333238,11.95,0.79,24.98
jieunnnnnnn,3067.353292814007,c+,1007.5222111558458,64.81307793517169,14.62,0.93,32.18
jujujuwon,3066.799790041913,c+,1008.6485791152076,74.20144121923835,14.49,0.76,27.5
phillipe,3066.6642884216994,c+,1008.6273063826361,61.22025182012719,9.83,0.97,19.9
sean314,3066.5875389201665,c+,1005.9437816210021,69.32607436463023,8.9,0.61,21.87
idiosyncratic,3066.555665153147,c+,1103.1671100399515,69.51615682016052,16.47,0.85,30.4
doymhplaygame,3066.480125208208,c+,1116.887977618641,93.44776018400094,17.15,0.85,34.84
beanyyy123,3066.165500000888,c+,1008.1711954018772,62.43944235038748,10.86,0.72,25.04
toenails6,3066.082497848058,c+,999.4806049006356,98.38502987507059,12.27,0.87,26.21
alpaca5101,3065.9256148265954,c+,1008.5098070687646,61.32740806924576,11.18,0.84,22.41
palatero,3064.633491776768,c+,1005.6494398987129,92.55304034121686,11.25,0.84,21.62
sixfish,3064.314541909215,c+,1008.2272724289315,62.64071191281303,13.36,0.83,28.12
viluugi,3064.237784963767,c+,1007.7486795670279,63.06984906014617,10.1,0.8,19.16
kq128,3064.075948574026,c+,1001.3213411575432,99.28766367043929,11.96,0.75,23.75
troll2222,3063.697203860812,c+,1008.1507562562768,65.66401058435623,10.15,0.78,23.27
ejar15151515,3063.343471847716,c+,1006.2870940670637,67.19400346482871,9.47,0.78,19.23
literalthomas06,3063.3397540492024,c+,1002.5035872884416,93.5329741441384,14.86,1.08,29.61
deciray,3063.203571553744,c+,1002.4395534053183,85.67771671120973,7.6,0.69,15.96
teraninja,3063.038741254404,c+,1246.9488950651478,92.7778988320879,15.08,1.05,32.07
mantruong,3063.0164629210167,c+,1008.1247124053732,61.51216848940012,8.14,0.69,18.47
kimyoochan,3062.8380741023625,c+,1202.1594567672923,91.49456148914432,12.08,0.76,29.34
aadriangh,3062.6797709122234,c+,1182.7522036915614,80.17320599102902,11.26,0.82,24.9
dgii,3062.634898115599,c+,1160.7996141578872,98.07196691828285,11.85,0.76,26.78
heemd,3062.150311199264,c+,1162.0775300718678,81.2795465706546,15.05,1.1,28.49
pokemonpikachu,3061.5523030740997,c+,1000.5994602777685,83.57740354438937,9.56,0.69,19.3
lableng,3061.333115339397,c+,1001.6715818429266,86.33110647820763,13.59,0.91,27.68
peryl,3060.855453363377,c+,1006.092160575665,71.9411301710785,12.87,0.92,27.82
duckyone,3060.1111552943316,c+,1224.631242248283,97.0296574634232,18.98,0.92,35.81
mrnoah,3060.0818917717074,c+,1024.2277355150118,84.23863373535958,11.5,1.19,23.77
juniorf,3059.850093437229,c+,1007.8718284683657,61.206454440322105,10.47,0.67,23.12
littlebit,3059.2356370460475,c+,1162.595890750279,80.75081439245518,20.01,0.8,38.59
user-93305635129,3059.0903259518523,c+,1007.6102981895358,80.74373854251965,12.69,1.05,24.87
nyonkabi,3057.6845638842724,c+,1005.76338868718,68.86080900092277,8.49,0.7,19.96
yuseok11,3057.5931759693817,c+,1006.5297011895409,65.5137137044809,12.32,0.68,26.5
sou__,3057.5320992505603,c+,1077.9823094834705,85.00202837085831,13.14,0.94,28.56
hichayneily,3057.312585847921,c+,1075.7993884667667,91.51389634726588,11.67,0.82,26.75
whachyoumacallit,3057.242298588725,c+,1005.9260004980877,66.22022864894255,10.92,0.73,22.44
karildeo,3057.1851030198677,c+,1006.2334766050892,65.27168910855796,13.39,1.11,28.34
tsndav,3056.8762710826472,c+,1006.1762503294074,66.34011297682935,9.82,0.82,20.85
pikachu2022,3056.763731420267,c+,1002.8407744710966,81.31887121846124,10.61,0.75,25.11
johnnyjunweihe,3054.8045796026126,c+,999.8860567940267,83.42523783892342,10.97,0.68,20.38
kosamoo,3054.751532730835,c+,1041.8331429242153,72.48054475605757,12.36,0.7,25.9
vmnisd,3054.5370902099066,c+,1001.133658915274,87.64695282599776,11.29,0.86,24.13
szee_y,3054.5107329841944,c+,1006.4039877614762,95.84941882970827,9.57,0.84,22.08
lucaslucaschen,3053.590737220758,c+,1006.2060990062732,77.1364777222802,13.6,0.87,28.96
anzken,3053.532969460711,c+,1002.4135133663183,75.50581074668911,13.09,0.87,24.86
matilda18,3053.171264318905,c+,1002.1167325124908,76.26807993314434,11.83,0.81,23.2
mmc____,3053.1061812061857,c+,1006.6587516738365,99.6010657481844,12.32,0.89,23.45
